Country,Month,Day,Year,Hour,AvgTemperature,Precipitation,Status
Philippines,3,29,2009,1800,28°C,0.0 mm,Clear
Philippines,3,30,2009,600,27°C,0.0 mm,Clear
Philippines,3,30,2009,900,30°C,0.0 mm,Clear
Philippines,3,30,2009,1200,30°C,0.0 mm,Clear
Philippines,3,30,2009,1500,29°C,0.0 mm,Clear
Philippines,3,30,2009,1800,27°C,0.0 mm,Clear
Philippines,3,31,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,3,31,2009,900,28°C,0.0 mm,Cloudy
Philippines,3,31,2009,1200,28°C,0.2 mm,Patchy rain possible
Philippines,3,31,2009,1500,26°C,0.1 mm,Patchy rain possible
Philippines,3,31,2009,1800,25°C,0.7 mm,Moderate rain at times
Philippines,4,1,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,4,1,2009,900,28°C,0.0 mm,Partly cloudy
Philippines,4,1,2009,1200,28°C,0.1 mm,Patchy rain possible
Philippines,4,1,2009,1500,27°C,0.0 mm,Partly cloudy
Philippines,4,1,2009,1800,24°C,0.0 mm,Cloudy
Philippines,4,2,2009,600,26°C,0.0 mm,Cloudy
Philippines,4,2,2009,900,27°C,0.0 mm,Partly cloudy
Philippines,4,2,2009,1200,28°C,0.2 mm,Patchy rain possible
Philippines,4,2,2009,1500,27°C,0.2 mm,Patchy rain possible
Philippines,4,2,2009,1800,25°C,0.0 mm,Partly cloudy
Philippines,4,3,2009,600,26°C,0.0 mm,Cloudy
Philippines,4,3,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,4,3,2009,1200,29°C,0.0 mm,Partly cloudy
Philippines,4,3,2009,1500,27°C,0.0 mm,Partly cloudy
Philippines,4,3,2009,1800,25°C,0.0 mm,Partly cloudy
Philippines,4,4,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,4,4,2009,900,29°C,0.0 mm,Clear
Philippines,4,4,2009,1200,30°C,0.0 mm,Partly cloudy
Philippines,4,4,2009,1500,28°C,0.0 mm,Cloudy
Philippines,4,4,2009,1800,26°C,1.1 mm,Heavy rain at times
Philippines,4,5,2009,600,26°C,0.0 mm,Clear
Philippines,4,5,2009,900,29°C,0.0 mm,Clear
Philippines,4,5,2009,1200,31°C,0.0 mm,Clear
Philippines,4,5,2009,1500,30°C,0.2 mm,Patchy rain possible
Philippines,4,5,2009,1800,27°C,0.0 mm,Clear
Philippines,4,6,2009,600,26°C,0.0 mm,Clear
Philippines,4,6,2009,900,29°C,0.0 mm,Clear
Philippines,4,6,2009,1200,32°C,0.0 mm,Clear
Philippines,4,6,2009,1500,31°C,0.2 mm,Patchy rain possible
Philippines,4,6,2009,1800,27°C,0.0 mm,Partly cloudy
Philippines,4,7,2009,600,27°C,0.0 mm,Clear
Philippines,4,7,2009,900,30°C,0.0 mm,Clear
Philippines,4,7,2009,1200,33°C,0.0 mm,Clear
Philippines,4,7,2009,1500,30°C,0.0 mm,Clear
Philippines,4,7,2009,1800,27°C,0.0 mm,Partly cloudy
Philippines,4,8,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,4,8,2009,900,29°C,0.0 mm,Clear
Philippines,4,8,2009,1200,32°C,0.9 mm,Moderate rain at times
Philippines,4,8,2009,1500,31°C,0.0 mm,Clear
Philippines,4,8,2009,1800,27°C,0.0 mm,Clear
Philippines,4,9,2009,600,27°C,0.0 mm,Clear
Philippines,4,9,2009,900,30°C,0.0 mm,Clear
Philippines,4,9,2009,1200,33°C,0.0 mm,Clear
Philippines,4,9,2009,1500,30°C,0.7 mm,Moderate rain at times
Philippines,4,9,2009,1800,27°C,0.0 mm,Clear
Philippines,4,10,2009,600,27°C,0.0 mm,Clear
Philippines,4,10,2009,900,30°C,0.0 mm,Clear
Philippines,4,10,2009,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,10,2009,1500,31°C,0.0 mm,Partly cloudy
Philippines,4,10,2009,1800,28°C,0.0 mm,Clear
Philippines,4,11,2009,600,27°C,0.0 mm,Clear
Philippines,4,11,2009,900,30°C,0.0 mm,Clear
Philippines,4,11,2009,1200,33°C,0.0 mm,Clear
Philippines,4,11,2009,1500,32°C,0.0 mm,Clear
Philippines,4,11,2009,1800,28°C,0.0 mm,Clear
Philippines,4,12,2009,600,27°C,0.0 mm,Clear
Philippines,4,12,2009,900,31°C,0.0 mm,Clear
Philippines,4,12,2009,1200,34°C,0.0 mm,Clear
Philippines,4,12,2009,1500,32°C,0.0 mm,Clear
Philippines,4,12,2009,1800,29°C,0.0 mm,Clear
Philippines,4,13,2009,600,27°C,0.0 mm,Clear
Philippines,4,13,2009,900,31°C,0.0 mm,Partly cloudy
Philippines,4,13,2009,1200,34°C,0.0 mm,Partly cloudy
Philippines,4,13,2009,1500,31°C,0.0 mm,Partly cloudy
Philippines,4,13,2009,1800,28°C,0.1 mm,Patchy rain possible
Philippines,4,14,2009,600,28°C,0.0 mm,Clear
Philippines,4,14,2009,900,32°C,0.0 mm,Clear
Philippines,4,14,2009,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,14,2009,1500,31°C,0.0 mm,Partly cloudy
Philippines,4,14,2009,1800,28°C,0.1 mm,Patchy rain possible
Philippines,4,15,2009,600,28°C,0.0 mm,Clear
Philippines,4,15,2009,900,32°C,0.0 mm,Partly cloudy
Philippines,4,15,2009,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,15,2009,1500,31°C,0.2 mm,Patchy rain possible
Philippines,4,15,2009,1800,26°C,0.2 mm,Patchy rain possible
Philippines,4,16,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,4,16,2009,900,31°C,0.0 mm,Clear
Philippines,4,16,2009,1200,33°C,0.0 mm,Partly cloudy
Philippines,4,16,2009,1500,31°C,1.2 mm,Heavy rain at times
Philippines,4,16,2009,1800,27°C,0.1 mm,Patchy rain possible
Philippines,4,17,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,4,17,2009,900,30°C,0.0 mm,Clear
Philippines,4,17,2009,1200,30°C,1.8 mm,Moderate or heavy rain shower
Philippines,4,17,2009,1500,29°C,2.1 mm,Moderate or heavy rain shower
Philippines,4,17,2009,1800,26°C,0.2 mm,Patchy rain possible
Philippines,4,18,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,4,18,2009,900,29°C,0.0 mm,Clear
Philippines,4,18,2009,1200,30°C,1.7 mm,Moderate or heavy rain shower
Philippines,4,18,2009,1500,29°C,0.0 mm,Clear
Philippines,4,18,2009,1800,27°C,0.0 mm,Partly cloudy
Philippines,4,19,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,4,19,2009,900,29°C,0.1 mm,Patchy rain possible
Philippines,4,19,2009,1200,30°C,0.0 mm,Partly cloudy
Philippines,4,19,2009,1500,30°C,1.4 mm,Heavy rain at times
Philippines,4,19,2009,1800,27°C,0.0 mm,Partly cloudy
Philippines,4,20,2009,600,26°C,0.0 mm,Cloudy
Philippines,4,20,2009,900,30°C,0.0 mm,Cloudy
Philippines,4,20,2009,1200,30°C,2.9 mm,Moderate or heavy rain shower
Philippines,4,20,2009,1500,29°C,2.0 mm,Moderate or heavy rain shower
Philippines,4,20,2009,1800,27°C,1.2 mm,Heavy rain at times
Philippines,4,21,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,4,21,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,4,21,2009,1200,29°C,5.5 mm,Moderate or heavy rain shower
Philippines,4,21,2009,1500,28°C,0.3 mm,Patchy rain possible
Philippines,4,21,2009,1800,26°C,2.4 mm,Moderate or heavy rain shower
Philippines,4,22,2009,600,26°C,1.5 mm,Moderate or heavy rain shower
Philippines,4,22,2009,900,27°C,1.0 mm,Heavy rain at times
Philippines,4,22,2009,1200,27°C,0.6 mm,Moderate rain at times
Philippines,4,22,2009,1500,27°C,2.0 mm,Moderate or heavy rain shower
Philippines,4,22,2009,1800,25°C,1.1 mm,Heavy rain at times
Philippines,4,23,2009,600,26°C,0.5 mm,Moderate rain at times
Philippines,4,23,2009,900,28°C,0.2 mm,Patchy rain possible
Philippines,4,23,2009,1200,29°C,0.2 mm,Partly cloudy
Philippines,4,23,2009,1500,28°C,0.0 mm,Patchy rain possible
Philippines,4,23,2009,1800,26°C,0.1 mm,Partly cloudy
Philippines,4,24,2009,600,27°C,0.8 mm,Moderate rain at times
Philippines,4,24,2009,900,28°C,0.6 mm,Moderate rain at times
Philippines,4,24,2009,1200,30°C,0.1 mm,Patchy rain possible
Philippines,4,24,2009,1500,29°C,1.4 mm,Heavy rain at times
Philippines,4,24,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,4,25,2009,600,27°C,0.4 mm,Patchy rain possible
Philippines,4,25,2009,900,28°C,0.3 mm,Patchy rain possible
Philippines,4,25,2009,1200,29°C,0.1 mm,Patchy rain possible
Philippines,4,25,2009,1500,28°C,0.0 mm,Partly cloudy
Philippines,4,25,2009,1800,26°C,0.6 mm,Moderate rain at times
Philippines,4,26,2009,600,27°C,0.4 mm,Patchy rain possible
Philippines,4,26,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,4,26,2009,1200,29°C,0.1 mm,Patchy rain possible
Philippines,4,26,2009,1500,28°C,0.1 mm,Patchy rain possible
Philippines,4,26,2009,1800,26°C,0.0 mm,Cloudy
Philippines,4,27,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,4,27,2009,900,28°C,0.0 mm,Partly cloudy
Philippines,4,27,2009,1200,28°C,0.2 mm,Patchy rain possible
Philippines,4,27,2009,1500,27°C,0.5 mm,Moderate rain at times
Philippines,4,27,2009,1800,26°C,0.0 mm,Overcast
Philippines,4,28,2009,600,26°C,0.0 mm,Overcast
Philippines,4,28,2009,900,27°C,0.0 mm,Overcast
Philippines,4,28,2009,1200,27°C,0.0 mm,Overcast
Philippines,4,28,2009,1500,27°C,0.6 mm,Moderate rain at times
Philippines,4,28,2009,1800,26°C,0.1 mm,Patchy rain possible
Philippines,4,29,2009,600,25°C,1.3 mm,Heavy rain at times
Philippines,4,29,2009,900,26°C,0.9 mm,Moderate rain at times
Philippines,4,29,2009,1200,27°C,1.2 mm,Heavy rain at times
Philippines,4,29,2009,1500,25°C,4.0 mm,Moderate or heavy rain shower
Philippines,4,29,2009,1800,25°C,0.7 mm,Moderate rain at times
Philippines,4,30,2009,600,26°C,0.0 mm,Overcast
Philippines,4,30,2009,900,28°C,0.0 mm,Cloudy
Philippines,4,30,2009,1200,29°C,0.0 mm,Partly cloudy
Philippines,4,30,2009,1500,27°C,1.1 mm,Heavy rain at times
Philippines,4,30,2009,1800,25°C,0.6 mm,Moderate rain at times
Philippines,5,1,2009,600,26°C,1.1 mm,Heavy rain at times
Philippines,5,1,2009,900,28°C,0.0 mm,Cloudy
Philippines,5,1,2009,1200,27°C,0.4 mm,Patchy rain possible
Philippines,5,1,2009,1500,26°C,0.5 mm,Moderate rain at times
Philippines,5,1,2009,1800,25°C,1.5 mm,Moderate or heavy rain shower
Philippines,5,2,2009,600,26°C,0.0 mm,Cloudy
Philippines,5,2,2009,900,28°C,0.0 mm,Partly cloudy
Philippines,5,2,2009,1200,28°C,0.0 mm,Partly cloudy
Philippines,5,2,2009,1500,27°C,0.0 mm,Clear
Philippines,5,2,2009,1800,26°C,0.0 mm,Clear
Philippines,5,3,2009,600,26°C,0.0 mm,Clear
Philippines,5,3,2009,900,29°C,0.0 mm,Clear
Philippines,5,3,2009,1200,29°C,0.0 mm,Clear
Philippines,5,3,2009,1500,28°C,0.0 mm,Partly cloudy
Philippines,5,3,2009,1800,26°C,0.0 mm,Clear
Philippines,5,4,2009,600,26°C,0.1 mm,Patchy rain possible
Philippines,5,4,2009,900,28°C,0.0 mm,Partly cloudy
Philippines,5,4,2009,1200,28°C,0.2 mm,Patchy rain possible
Philippines,5,4,2009,1500,27°C,0.0 mm,Partly cloudy
Philippines,5,4,2009,1800,25°C,0.9 mm,Moderate rain at times
Philippines,5,5,2009,600,27°C,0.0 mm,Cloudy
Philippines,5,5,2009,900,26°C,0.4 mm,Patchy rain possible
Philippines,5,5,2009,1200,27°C,2.5 mm,Moderate or heavy rain shower
Philippines,5,5,2009,1500,26°C,0.2 mm,Patchy rain possible
Philippines,5,5,2009,1800,25°C,0.2 mm,Patchy rain possible
Philippines,5,6,2009,600,26°C,0.4 mm,Patchy rain possible
Philippines,5,6,2009,900,27°C,0.2 mm,Patchy rain possible
Philippines,5,6,2009,1200,29°C,0.3 mm,Patchy rain possible
Philippines,5,6,2009,1500,27°C,1.0 mm,Heavy rain at times
Philippines,5,6,2009,1800,25°C,0.1 mm,Patchy rain possible
Philippines,5,7,2009,600,26°C,0.3 mm,Patchy rain possible
Philippines,5,7,2009,900,26°C,0.5 mm,Moderate rain at times
Philippines,5,7,2009,1200,26°C,1.6 mm,Moderate or heavy rain shower
Philippines,5,7,2009,1500,25°C,0.7 mm,Moderate rain at times
Philippines,5,7,2009,1800,25°C,2.1 mm,Moderate or heavy rain shower
Philippines,5,8,2009,600,25°C,1.1 mm,Heavy rain at times
Philippines,5,8,2009,900,27°C,0.4 mm,Patchy rain possible
Philippines,5,8,2009,1200,27°C,0.1 mm,Patchy rain possible
Philippines,5,8,2009,1500,27°C,0.0 mm,Partly cloudy
Philippines,5,8,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,5,9,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,5,9,2009,900,28°C,0.0 mm,Partly cloudy
Philippines,5,9,2009,1200,29°C,0.0 mm,Cloudy
Philippines,5,9,2009,1500,27°C,0.3 mm,Patchy rain possible
Philippines,5,9,2009,1800,25°C,0.5 mm,Moderate rain at times
Philippines,5,10,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,5,10,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,5,10,2009,1200,29°C,1.4 mm,Heavy rain at times
Philippines,5,10,2009,1500,29°C,0.0 mm,Partly cloudy
Philippines,5,10,2009,1800,26°C,0.7 mm,Moderate rain at times
Philippines,5,11,2009,600,26°C,0.0 mm,Clear
Philippines,5,11,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,5,11,2009,1200,31°C,0.0 mm,Clear
Philippines,5,11,2009,1500,29°C,0.0 mm,Partly cloudy
Philippines,5,11,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,5,12,2009,600,27°C,0.0 mm,Clear
Philippines,5,12,2009,900,29°C,0.0 mm,Clear
Philippines,5,12,2009,1200,30°C,0.0 mm,Clear
Philippines,5,12,2009,1500,29°C,0.2 mm,Patchy rain possible
Philippines,5,12,2009,1800,27°C,0.2 mm,Patchy rain possible
Philippines,5,13,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,5,13,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,5,13,2009,1200,30°C,0.0 mm,Partly cloudy
Philippines,5,13,2009,1500,27°C,0.0 mm,Partly cloudy
Philippines,5,13,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,5,14,2009,600,27°C,0.0 mm,Clear
Philippines,5,14,2009,900,29°C,0.0 mm,Clear
Philippines,5,14,2009,1200,31°C,0.0 mm,Partly cloudy
Philippines,5,14,2009,1500,30°C,0.1 mm,Patchy rain possible
Philippines,5,14,2009,1800,26°C,0.0 mm,Clear
Philippines,5,15,2009,600,27°C,0.0 mm,Clear
Philippines,5,15,2009,900,29°C,0.0 mm,Clear
Philippines,5,15,2009,1200,32°C,0.1 mm,Patchy rain possible
Philippines,5,15,2009,1500,31°C,0.1 mm,Patchy rain possible
Philippines,5,15,2009,1800,27°C,0.0 mm,Clear
Philippines,5,16,2009,600,27°C,0.0 mm,Clear
Philippines,5,16,2009,900,31°C,0.0 mm,Clear
Philippines,5,16,2009,1200,31°C,0.0 mm,Clear
Philippines,5,16,2009,1500,31°C,0.0 mm,Clear
Philippines,5,16,2009,1800,27°C,0.0 mm,Clear
Philippines,5,17,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,5,17,2009,900,31°C,0.0 mm,Partly cloudy
Philippines,5,17,2009,1200,31°C,0.0 mm,Clear
Philippines,5,17,2009,1500,30°C,0.0 mm,Clear
Philippines,5,17,2009,1800,27°C,0.3 mm,Patchy rain possible
Philippines,5,18,2009,600,27°C,0.0 mm,Clear
Philippines,5,18,2009,900,30°C,0.0 mm,Clear
Philippines,5,18,2009,1200,31°C,0.0 mm,Clear
Philippines,5,18,2009,1500,29°C,0.2 mm,Patchy rain possible
Philippines,5,18,2009,1800,26°C,0.0 mm,Clear
Philippines,5,19,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,5,19,2009,900,29°C,0.1 mm,Patchy rain possible
Philippines,5,19,2009,1200,29°C,0.0 mm,Partly cloudy
Philippines,5,19,2009,1500,28°C,1.9 mm,Moderate or heavy rain shower
Philippines,5,19,2009,1800,26°C,0.0 mm,Clear
Philippines,5,20,2009,600,26°C,0.0 mm,Cloudy
Philippines,5,20,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,5,20,2009,1200,30°C,0.0 mm,Clear
Philippines,5,20,2009,1500,29°C,0.0 mm,Partly cloudy
Philippines,5,20,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,5,21,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,5,21,2009,900,30°C,0.0 mm,Partly cloudy
Philippines,5,21,2009,1200,29°C,0.0 mm,Partly cloudy
Philippines,5,21,2009,1500,28°C,1.5 mm,Heavy rain at times
Philippines,5,21,2009,1800,27°C,0.1 mm,Patchy rain possible
Philippines,5,22,2009,600,26°C,0.0 mm,Clear
Philippines,5,22,2009,900,29°C,0.0 mm,Clear
Philippines,5,22,2009,1200,30°C,0.0 mm,Clear
Philippines,5,22,2009,1500,30°C,0.2 mm,Patchy rain possible
Philippines,5,22,2009,1800,26°C,0.3 mm,Patchy rain possible
Philippines,5,23,2009,600,27°C,0.0 mm,Clear
Philippines,5,23,2009,900,30°C,0.0 mm,Clear
Philippines,5,23,2009,1200,30°C,0.0 mm,Clear
Philippines,5,23,2009,1500,30°C,0.2 mm,Patchy rain possible
Philippines,5,23,2009,1800,27°C,0.0 mm,Clear
Philippines,5,24,2009,600,26°C,0.0 mm,Clear
Philippines,5,24,2009,900,29°C,0.0 mm,Clear
Philippines,5,24,2009,1200,31°C,0.0 mm,Clear
Philippines,5,24,2009,1500,30°C,0.4 mm,Patchy rain possible
Philippines,5,24,2009,1800,27°C,0.0 mm,Clear
Philippines,5,25,2009,600,27°C,0.0 mm,Clear
Philippines,5,25,2009,900,30°C,0.0 mm,Clear
Philippines,5,25,2009,1200,30°C,0.0 mm,Clear
Philippines,5,25,2009,1500,30°C,0.3 mm,Patchy rain possible
Philippines,5,25,2009,1800,27°C,0.0 mm,Clear
Philippines,5,26,2009,600,27°C,0.0 mm,Clear
Philippines,5,26,2009,900,30°C,0.0 mm,Clear
Philippines,5,26,2009,1200,30°C,0.0 mm,Partly cloudy
Philippines,5,26,2009,1500,30°C,0.9 mm,Moderate rain at times
Philippines,5,26,2009,1800,27°C,0.0 mm,Clear
Philippines,5,27,2009,600,27°C,0.0 mm,Clear
Philippines,5,27,2009,900,29°C,0.0 mm,Clear
Philippines,5,27,2009,1200,31°C,0.0 mm,Clear
Philippines,5,27,2009,1500,30°C,3.7 mm,Moderate or heavy rain shower
Philippines,5,27,2009,1800,26°C,0.7 mm,Moderate rain at times
Philippines,5,28,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,5,28,2009,900,29°C,0.0 mm,Clear
Philippines,5,28,2009,1200,30°C,0.0 mm,Clear
Philippines,5,28,2009,1500,30°C,0.0 mm,Partly cloudy
Philippines,5,28,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,5,29,2009,600,27°C,0.0 mm,Clear
Philippines,5,29,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,5,29,2009,1200,29°C,0.7 mm,Moderate rain at times
Philippines,5,29,2009,1500,27°C,1.0 mm,Heavy rain at times
Philippines,5,29,2009,1800,26°C,1.0 mm,Heavy rain at times
Philippines,5,30,2009,600,26°C,0.7 mm,Moderate rain at times
Philippines,5,30,2009,900,27°C,4.1 mm,Moderate or heavy rain shower
Philippines,5,30,2009,1200,27°C,0.6 mm,Moderate rain at times
Philippines,5,30,2009,1500,26°C,2.1 mm,Moderate or heavy rain shower
Philippines,5,30,2009,1800,26°C,2.7 mm,Moderate or heavy rain shower
Philippines,5,31,2009,600,26°C,0.6 mm,Moderate rain at times
Philippines,5,31,2009,900,28°C,1.1 mm,Heavy rain at times
Philippines,5,31,2009,1200,28°C,1.3 mm,Heavy rain at times
Philippines,5,31,2009,1500,27°C,2.3 mm,Moderate or heavy rain shower
Philippines,5,31,2009,1800,26°C,1.5 mm,Moderate or heavy rain shower
Philippines,6,1,2009,600,26°C,0.5 mm,Moderate rain at times
Philippines,6,1,2009,900,25°C,0.7 mm,Moderate rain at times
Philippines,6,1,2009,1200,25°C,2.3 mm,Moderate or heavy rain shower
Philippines,6,1,2009,1500,26°C,0.1 mm,Patchy rain possible
Philippines,6,1,2009,1800,25°C,0.0 mm,Partly cloudy
Philippines,6,2,2009,600,26°C,0.4 mm,Patchy rain possible
Philippines,6,2,2009,900,28°C,0.3 mm,Patchy rain possible
Philippines,6,2,2009,1200,28°C,0.4 mm,Patchy rain possible
Philippines,6,2,2009,1500,27°C,1.6 mm,Moderate or heavy rain shower
Philippines,6,2,2009,1800,26°C,2.0 mm,Moderate or heavy rain shower
Philippines,6,3,2009,600,27°C,0.7 mm,Moderate rain at times
Philippines,6,3,2009,900,29°C,0.8 mm,Moderate rain at times
Philippines,6,3,2009,1200,29°C,0.6 mm,Moderate rain at times
Philippines,6,3,2009,1500,27°C,1.0 mm,Heavy rain at times
Philippines,6,3,2009,1800,26°C,0.4 mm,Patchy rain possible
Philippines,6,4,2009,600,27°C,0.6 mm,Moderate rain at times
Philippines,6,4,2009,900,29°C,0.9 mm,Moderate rain at times
Philippines,6,4,2009,1200,29°C,0.2 mm,Patchy rain possible
Philippines,6,4,2009,1500,28°C,0.4 mm,Patchy rain possible
Philippines,6,4,2009,1800,25°C,0.6 mm,Moderate rain at times
Philippines,6,5,2009,600,26°C,0.4 mm,Patchy rain possible
Philippines,6,5,2009,900,27°C,0.8 mm,Moderate rain at times
Philippines,6,5,2009,1200,27°C,0.6 mm,Moderate rain at times
Philippines,6,5,2009,1500,26°C,0.8 mm,Moderate rain at times
Philippines,6,5,2009,1800,25°C,0.9 mm,Moderate rain at times
Philippines,6,6,2009,600,26°C,1.1 mm,Heavy rain at times
Philippines,6,6,2009,900,27°C,0.2 mm,Patchy rain possible
Philippines,6,6,2009,1200,27°C,2.3 mm,Moderate or heavy rain shower
Philippines,6,6,2009,1500,26°C,2.1 mm,Moderate or heavy rain shower
Philippines,6,6,2009,1800,25°C,0.4 mm,Patchy rain possible
Philippines,6,7,2009,600,26°C,0.4 mm,Patchy rain possible
Philippines,6,7,2009,900,29°C,0.3 mm,Patchy rain possible
Philippines,6,7,2009,1200,29°C,1.7 mm,Moderate or heavy rain shower
Philippines,6,7,2009,1500,28°C,1.1 mm,Heavy rain at times
Philippines,6,7,2009,1800,25°C,0.9 mm,Moderate rain at times
Philippines,6,8,2009,600,27°C,1.0 mm,Heavy rain at times
Philippines,6,8,2009,900,26°C,1.4 mm,Heavy rain at times
Philippines,6,8,2009,1200,26°C,6.3 mm,Moderate or heavy rain shower
Philippines,6,8,2009,1500,25°C,4.3 mm,Moderate or heavy rain shower
Philippines,6,8,2009,1800,25°C,7.6 mm,Moderate or heavy rain shower
Philippines,6,9,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,6,9,2009,900,27°C,0.2 mm,Patchy rain possible
Philippines,6,9,2009,1200,26°C,0.7 mm,Moderate rain at times
Philippines,6,9,2009,1500,26°C,0.8 mm,Moderate rain at times
Philippines,6,9,2009,1800,25°C,0.3 mm,Patchy rain possible
Philippines,6,10,2009,600,26°C,0.0 mm,Clear
Philippines,6,10,2009,900,29°C,0.0 mm,Clear
Philippines,6,10,2009,1200,30°C,1.2 mm,Heavy rain at times
Philippines,6,10,2009,1500,28°C,0.0 mm,Partly cloudy
Philippines,6,10,2009,1800,26°C,0.0 mm,Clear
Philippines,6,11,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,6,11,2009,900,30°C,0.0 mm,Partly cloudy
Philippines,6,11,2009,1200,30°C,0.2 mm,Patchy rain possible
Philippines,6,11,2009,1500,29°C,0.0 mm,Partly cloudy
Philippines,6,11,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,6,12,2009,600,27°C,0.4 mm,Patchy rain possible
Philippines,6,12,2009,900,28°C,1.1 mm,Heavy rain at times
Philippines,6,12,2009,1200,29°C,0.2 mm,Patchy rain possible
Philippines,6,12,2009,1500,28°C,0.9 mm,Moderate rain at times
Philippines,6,12,2009,1800,26°C,1.0 mm,Heavy rain at times
Philippines,6,13,2009,600,27°C,0.3 mm,Patchy rain possible
Philippines,6,13,2009,900,29°C,0.7 mm,Moderate rain at times
Philippines,6,13,2009,1200,29°C,0.0 mm,Partly cloudy
Philippines,6,13,2009,1500,29°C,0.2 mm,Patchy rain possible
Philippines,6,13,2009,1800,26°C,0.3 mm,Patchy rain possible
Philippines,6,14,2009,600,27°C,0.0 mm,Clear
Philippines,6,14,2009,900,29°C,0.0 mm,Clear
Philippines,6,14,2009,1200,29°C,1.1 mm,Heavy rain at times
Philippines,6,14,2009,1500,29°C,0.0 mm,Clear
Philippines,6,14,2009,1800,26°C,0.3 mm,Patchy rain possible
Philippines,6,15,2009,600,26°C,0.0 mm,Partly cloudy
Philippines,6,15,2009,900,28°C,1.5 mm,Heavy rain at times
Philippines,6,15,2009,1200,28°C,1.9 mm,Moderate or heavy rain shower
Philippines,6,15,2009,1500,29°C,0.2 mm,Patchy rain possible
Philippines,6,15,2009,1800,25°C,0.2 mm,Patchy rain possible
Philippines,6,16,2009,600,26°C,0.8 mm,Moderate rain at times
Philippines,6,16,2009,900,27°C,0.9 mm,Moderate rain at times
Philippines,6,16,2009,1200,26°C,0.8 mm,Moderate rain at times
Philippines,6,16,2009,1500,26°C,1.5 mm,Moderate or heavy rain shower
Philippines,6,16,2009,1800,25°C,1.2 mm,Heavy rain at times
Philippines,6,17,2009,600,26°C,0.7 mm,Moderate rain at times
Philippines,6,17,2009,900,28°C,0.9 mm,Moderate rain at times
Philippines,6,17,2009,1200,28°C,1.3 mm,Heavy rain at times
Philippines,6,17,2009,1500,26°C,0.6 mm,Moderate rain at times
Philippines,6,17,2009,1800,25°C,0.9 mm,Moderate rain at times
Philippines,6,18,2009,600,26°C,0.2 mm,Patchy rain possible
Philippines,6,18,2009,900,28°C,0.0 mm,Cloudy
Philippines,6,18,2009,1200,28°C,1.4 mm,Heavy rain at times
Philippines,6,18,2009,1500,28°C,0.0 mm,Partly cloudy
Philippines,6,18,2009,1800,26°C,0.0 mm,Partly cloudy
Philippines,6,19,2009,600,26°C,0.0 mm,Clear
Philippines,6,19,2009,900,29°C,0.0 mm,Partly cloudy
Philippines,6,19,2009,1200,29°C,1.0 mm,Heavy rain at times
Philippines,6,19,2009,1500,28°C,0.0 mm,Partly cloudy
Philippines,6,19,2009,1800,27°C,0.2 mm,Patchy rain possible
Philippines,6,20,2009,600,27°C,0.0 mm,Clear
Philippines,6,20,2009,900,30°C,0.0 mm,Clear
Philippines,6,20,2009,1200,29°C,0.0 mm,Partly cloudy
Philippines,6,20,2009,1500,29°C,0.0 mm,Clear
Philippines,6,20,2009,1800,26°C,0.0 mm,Clear
Philippines,6,21,2009,600,27°C,0.0 mm,Partly cloudy
Philippines,6,21,2009,900,30°C,0.0 mm,Partly cloudy
Philippines,6,21,2009,1200,30°C,0.0 mm,Partly cloudy
Philippines,6,21,2009,1500,30°C,0.0 mm,Clear
